Product,CVE Name,Publisher,CVE Severity,CVSS 3 Vector,In CISA  S KEV,CVE Publish Date,CVSS 3 Base Score,CVE Detected Date,CVSS 2 Base Score,Patch Release Date,Vulnerability Link,Vulnerability Summary,CVSS 3 Exploitability Score,Patch,Edition,Version,Endpoint,Sub Version,Organization,Product Raw Entry
.NET,CVE-2023-38171,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,10/10/23 18:15:00,7.5,01/22/26 05:13:25,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/341441/CVE-2023-38171,Microsoft QUIC Denial of Service Vulnerability,3.9,,,7.0.10,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft .NET Runtime - 7.0.10 (x64)_56.43.64668_x64_
SQL Server 2019,CVE-2024-29043,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358566/CVE-2024-29043,Microsoft ODBC Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
Asp.net Core,CVE-2021-34532,Microsoft,Medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,No,08/12/21 18:15:00,5.5,01/22/26 05:15:17,2.1,N/A,https://www.vicarius.io/vsociety/vulnerabilities/282200/CVE-2021-34532,ASP.NET Core and Visual Studio Information Disclosure Vulnerability,1.8,,,5.0.0,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 5.0.0 Targeting Pack (x64)_5.0.0.20526_x64_
Asp.net Core,CVE-2025-24070,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:H,No,03/11/25 17:16:00,7,01/22/26 05:14:04,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/397848/CVE-2025-24070,Weak authentication in ASP.NET Core &amp. Visual Studio allows an unauthorized attacker to elevate privileges over a network.,2.2,,,8.0.6,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
SQL Server 2019,CVE-2024-28945,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358567/CVE-2024-28945,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2025-47997,Microsoft,Medium,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,No,09/09/25 17:15:00,6.5,01/22/26 05:13:43,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/422165/CVE-2025-47997,Concurrent execution using shared resource with improper synchronization (race condition) in SQL Server allows an authorized attacker to disclose information over a network.,2.8,,,15.0.4382.1,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
Asp.net Core,CVE-2021-1723,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,01/12/21 20:15:00,7.5,01/22/26 05:15:17,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/269899/CVE-2021-1723,ASP.NET Core and Visual Studio Denial of Service Vulnerability,3.9,,,5.0.0,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 5.0.0 Targeting Pack (x64)_5.0.0.20526_x64_
.NET,CVE-2024-21319,Microsoft,Medium,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:C/C:N/I:N/A:H,No,01/09/24 19:15:00,6.8,01/22/26 05:13:25,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/349346/CVE-2024-21319,Microsoft Identity Denial of service vulnerability,2.3,,,7.0.10,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft .NET Runtime - 7.0.10 (x64)_56.43.64668_x64_
Asp.net Core,CVE-2025-55315,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,No,10/14/25 17:15:00,9.9,01/21/26 04:06:58,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/427498/CVE-2025-55315,Inconsistent interpretation of http requests (http request/response smuggling) in ASP.NET Core allows an authorized attacker to bypass a security feature over a network.,3.1,,,8.0.6,CIPLL23-SWAPNIL,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
SQL Server 2019,CVE-2024-29048,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358561/CVE-2024-29048,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
.NET,CVE-2024-26190,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,03/12/24 17:15:00,7.5,01/22/26 05:13:25,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/355181/CVE-2024-26190,Microsoft QUIC Denial of Service Vulnerability,3.9,,,7.0.10,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft .NET Runtime - 7.0.10 (x64)_56.43.64668_x64_
SQL Server 2022,CVE-2026-20803,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.2,01/21/26 04:06:32,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441079/CVE-2026-20803,Missing authentication for critical function in SQL Server allows an authorized attacker to elevate privileges over a network.,1.2,,,16.0.1000.6,CIPLL23-SWAPNIL,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2019,CVE-2025-24999,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,08/12/25 18:15:00,8.8,01/22/26 05:13:43,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/418542/CVE-2025-24999,Improper access control in SQL Server allows an authorized attacker to elevate privileges over a network.,2.8,,,15.0.4382.1,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
.NET,CVE-2024-20672,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,01/09/24 18:15:00,7.5,01/22/26 05:13:25,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/349326/CVE-2024-20672,.NET Denial of Service Vulnerability,3.9,,,7.0.10,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft .NET Runtime - 7.0.10 (x64)_56.43.64668_x64_
SQL Server 2019,CVE-2025-49718,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,07/08/25 17:15:00,7.5,01/22/26 05:13:43,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/414338/CVE-2025-49718,Use of uninitialized resource in SQL Server allows an unauthorized attacker to disclose information over a network.,3.9,,,15.0.4382.1,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
SQL Server 2019,CVE-2025-49717,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,07/08/25 17:15:00,8.5,01/22/26 05:13:43,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/414339/CVE-2025-49717,Heap-based buffer overflow in SQL Server allows an authorized attacker to execute code over a network.,1.8,,,15.0.4382.1,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
SQL Server 2019,CVE-2024-28928,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/370865/CVE-2024-28928,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2025-49719,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,07/08/25 17:15:00,7.5,01/22/26 05:13:43,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/414337/CVE-2025-49719,Improper input validation in SQL Server allows an unauthorized attacker to disclose information over a network.,3.9,,,15.0.4382.1,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
7-ZIP,CVE-2025-53816,7-ZIP,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,07/17/25 19:15:00,7.5,01/21/26 07:33:37,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/415640/CVE-2025-53816,7-Zip is a file archiver with a high compression ratio. Zeroes written outside heap buffer in RAR5 handler may lead to memory corruption and denial of service in versions of 7-Zip prior to 25.0.0. Version 25.0.0 contains a fix for the issue.,3.9,,,23.01,CIPLL10-MUBINA,*,Claimpower,Igor Pavlov_7-Zip 23.01 (x64 edition)_23.01.00.0_x64_
7-ZIP,CVE-2025-53817,7-ZIP,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,07/17/25 19:15:00,7.5,01/21/26 07:33:37,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/415639/CVE-2025-53817,"7-Zip is a file archiver with a high compression ratio. 7-Zip supports extracting from Compound Documents. Prior to version 25.0.0, a null pointer dereference in the Compound handler may lead to denial of service. Version 25.0.0 contains a fix cor the issue.",3.9,,,23.01,CIPLL10-MUBINA,*,Claimpower,Igor Pavlov_7-Zip 23.01 (x64 edition)_23.01.00.0_x64_
SQL Server 2019,CVE-2024-21415,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372551/CVE-2024-21415,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,01/23/26 02:40:39,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLLP-POOJA,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
Asp.net Core,CVE-2025-24070,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:H,No,03/11/25 17:16:00,7,01/21/26 07:33:37,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/397848/CVE-2025-24070,Weak authentication in ASP.NET Core &amp. Visual Studio allows an unauthorized attacker to elevate privileges over a network.,2.2,,,8.0.6,CIPLL10-MUBINA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
7-ZIP,CVE-2025-0411,7-ZIP,High,CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,Yes,01/25/25 05:15:00,7,01/21/26 07:33:37,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/392082/CVE-2025-0411,"7-Zip Mark-of-the-Web Bypass Vulnerability. This vulnerability allows remote attackers to bypass the Mark-of-the-Web protection mechanism on affected installations of 7-Zip. User interaction is required to exploit this vulnerability in that the target must visit a malicious page or open a malicious file.

The specific flaw exists within the handling of archived files. When extracting files from a crafted archive that bears the Mark-of-the-Web, 7-Zip does not propagate the Mark-of-the-Web to the extracted files. An attacker can leverage this vulnerability to execute arbitrary code in the context of the current user. Was ZDI-CAN-25456.",1,,,23.01,CIPLL10-MUBINA,*,Claimpower,Igor Pavlov_7-Zip 23.01 (x64 edition)_23.01.00.0_x64_
SQL Server 2019,CVE-2025-49759,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,08/12/25 18:15:00,8.8,01/22/26 05:13:43,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/418520/CVE-2025-49759,Improper neutralization of special elements used in an sql command (sql injection) in SQL Server allows an authorized attacker to elevate privileges over a network.,2.8,,,15.0.4382.1,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,01/21/26 04:43:02,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLMD10,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
Asp.net Core,CVE-2025-55315,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,No,10/14/25 17:15:00,9.9,01/30/26 04:44:51,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/427498/CVE-2025-55315,Inconsistent interpretation of http requests (http request/response smuggling) in ASP.NET Core allows an authorized attacker to bypass a security feature over a network.,3.1,,,8.0.6,CIPLL25-NEHA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
SQL Server 2019,CVE-2025-49758,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,08/12/25 18:15:00,8.8,01/22/26 05:13:43,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/418521/CVE-2025-49758,Improper neutralization of special elements used in an sql command (sql injection) in SQL Server allows an authorized attacker to elevate privileges over a network.,2.8,,,15.0.4382.1,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
SQL Server 2019,CVE-2024-21398,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372553/CVE-2024-21398,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2025-53727,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,08/12/25 18:15:00,8.8,01/22/26 05:13:43,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/418461/CVE-2025-53727,Improper neutralization of special elements used in an sql command (sql injection) in SQL Server allows an authorized attacker to elevate privileges over a network.,2.8,,,15.0.4382.1,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
SQL Server 2019,CVE-2024-21373,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372554/CVE-2024-21373,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-21428,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372548/CVE-2024-21428,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-37966,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:L,No,09/10/24 17:15:00,7.1,01/22/26 05:13:43,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/376416/CVE-2024-37966,Microsoft SQL Server Native Scoring Information Disclosure Vulnerability,2.8,,,15.0.4382.1,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
SQL Server 2019,CVE-2024-21414,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372552/CVE-2024-21414,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-21317,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372559/CVE-2024-21317,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-21332,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372557/CVE-2024-21332,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-37965,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,09/10/24 17:15:00,8.8,01/22/26 05:13:43,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/376417/CVE-2024-37965,Microsoft SQL Server Elevation of Privilege Vulnerability,2.8,,,15.0.4382.1,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
SQL Server 2019,CVE-2024-29985,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:16:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358545/CVE-2024-29985,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-21331,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372558/CVE-2024-21331,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-21425,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,07/09/24 17:15:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/372549/CVE-2024-21425,SQL Server Native Client OLE DB Provider Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2019,CVE-2024-29982,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:16:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358548/CVE-2024-29982,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
Asp.net Core,CVE-2025-55315,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:L,No,10/14/25 17:15:00,9.9,01/22/26 05:14:32,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/427498/CVE-2025-55315,Inconsistent interpretation of http requests (http request/response smuggling) in ASP.NET Core allows an authorized attacker to bypass a security feature over a network.,3.1,,,9.0.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 9.0.5 Targeting Pack (x86)_9.0.5.25229_x64_
SQL Server 2019,CVE-2024-29984,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:16:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358546/CVE-2024-29984,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
SQL Server 2022,CVE-2025-47997,Microsoft,Medium,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,No,09/09/25 17:15:00,6.5,01/21/26 04:06:32,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/422165/CVE-2025-47997,Concurrent execution using shared resource with improper synchronization (race condition) in SQL Server allows an authorized attacker to disclose information over a network.,2.8,,,16.0.1000.6,CIPLL23-SWAPNIL,*,Claimpower,Microsoft Corporation_Browser for SQL Server 2022_16.0.1000.6_x64_
SQL Server 2019,CVE-2024-29983,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:16:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358547/CVE-2024-29983,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
.NET,CVE-2024-30046,Microsoft,Medium,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,No,05/14/24 17:17:00,5.9,01/22/26 05:13:25,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/363408/CVE-2024-30046,Visual Studio Denial of Service Vulnerability,2.2,,,7.0.10,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft .NET Runtime - 7.0.10 (x64)_56.43.64668_x64_
.NET,CVE-2024-30045,Microsoft,Medium,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:L/I:L/A:L,No,05/14/24 17:17:00,6.3,01/22/26 05:13:25,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/363409/CVE-2024-30045,.NET and Visual Studio Remote Code Execution Vulnerability,2.8,,,7.0.10,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft .NET Runtime - 7.0.10 (x64)_56.43.64668_x64_
SQL Server 2019,CVE-2024-28939,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,04/09/24 17:15:00,8.8,01/22/26 05:15:17,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/358573/CVE-2024-28939,Microsoft OLE DB Driver for SQL Server Remote Code Execution Vulnerability,2.8,,,15.0.2000.5,CIPLL20-SHWETA,*,Claimpower,Microsoft Corporation_Microsoft System CLR Types for SQL Server 2019_15.0.2000.5_x64_
